1.525715, -15.926039, 1.579011, 2.599815
1.525617, -15.901125, 1.582805, 2.600333
1.525533, -15.885447, 1.584888, 2.600652
1.525475, -15.875168, 1.586045, 2.600858
1.525418, -15.864559, 1.587067, 2.601069
1.525411, -15.863208, 1.587173, 2.601096
1.525399, -15.860702, 1.587364, 2.601146
1.525386, -15.858093, 1.587555, 2.601197
1.525373, -15.855537, 1.587734, 2.601247
1.525360, -15.852919, 1.587911, 2.601298
1.525346, -15.850037, 1.588098, 2.601355
1.525334, -15.847755, 1.588240, 2.601399
1.525321, -15.845162, 1.588396, 2.601450
1.525308, -15.842554, 1.588547, 2.601500
1.525293, -15.839803, 1.588701, 2.601554
1.525280, -15.837358, 1.588832, 2.601601
1.525266, -15.834707, 1.588968, 2.601652
1.525248, -15.831227, 1.589138, 2.601719
1.525236, -15.829128, 1.589234, 2.601759
1.525225, -15.826955, 1.589328, 2.601801
1.525211, -15.824366, 1.589434, 2.601851
1.525197, -15.821763, 1.589535, 2.601900
1.525183, -15.819153, 1.589629, 2.601950
1.525169, -15.816536, 1.589718, 2.602000
1.525137, -15.810616, 1.589904, 2.602112
1.525132, -15.809694, 1.589928, 2.602129
1.525127, -15.808742, 1.589953, 2.602147
1.525113, -15.806117, 1.590019, 2.602197
1.525092, -15.802436, 1.590107, 2.602266
1.525083, -15.800850, 1.590142, 2.602296
1.525068, -15.798162, 1.590199, 2.602346
1.525029, -15.791399, 1.590337, 2.602472
1.525010, -15.788280, 1.590395, 2.602530
1.525002, -15.787002, 1.590418, 2.602554
1.524989, -15.785087, 1.590454, 2.602590
1.524972, -15.782489, 1.590502, 2.602638
1.524955, -15.779961, 1.590549, 2.602684
1.524936, -15.777240, 1.590601, 2.602734
1.524916, -15.774393, 1.590658, 2.602786
1.524898, -15.772029, 1.590706, 2.602830
1.524879, -15.769470, 1.590762, 2.602877
1.524858, -15.766846, 1.590821, 2.602924
1.524836, -15.764231, 1.590883, 2.602972
1.524814, -15.761587, 1.590950, 2.603020
1.524790, -15.758912, 1.591023, 2.603068
1.524766, -15.756260, 1.591099, 2.603116
1.524743, -15.753821, 1.591174, 2.603160
1.524706, -15.750101, 1.591295, 2.603227
1.524682, -15.747827, 1.591376, 2.603268
1.524663, -15.745963, 1.591446, 2.603302
1.524634, -15.743396, 1.591547, 2.603347
1.524601, -15.740487, 1.591670, 2.603399
1.524574, -15.738178, 1.591774, 2.603441
1.524543, -15.735598, 1.591897, 2.603486
1.524510, -15.733001, 1.592028, 2.603532
1.524461, -15.729223, 1.592230, 2.603599
1.524440, -15.727699, 1.592319, 2.603626
1.524402, -15.724976, 1.592483, 2.603674
1.524367, -15.722593, 1.592635, 2.603716
1.524324, -15.719702, 1.592829, 2.603767
1.524285, -15.717192, 1.593008, 2.603811
1.524246, -15.714811, 1.593186, 2.603852
1.524202, -15.712118, 1.593397, 2.603899
1.524161, -15.709746, 1.593593, 2.603940
1.524113, -15.707008, 1.593829, 2.603988
1.524032, -15.702587, 1.594229, 2.604064
1.523932, -15.697355, 1.594742, 2.604155
1.523807, -15.691261, 1.595393, 2.604259
1.523652, -15.684145, 1.596218, 2.604381
1.523543, -15.679438, 1.596807, 2.604461
1.523466, -15.676249, 1.597221, 2.604515
1.523416, -15.674218, 1.597492, 2.604549
1.523384, -15.672927, 1.597668, 2.604571
1.523334, -15.670980, 1.597935, 2.604604
1.522958, -15.656386, 1.599967, 2.604849
1.522912, -15.654762, 1.600219, 2.604876
1.522835, -15.652110, 1.600632, 2.604920
1.522598, -15.644032, 1.601903, 2.605054
1.522504, -15.640941, 1.602405, 2.605105
1.522415, -15.638098, 1.602875, 2.605151
1.521921, -15.622583, 1.605477, 2.605405
1.521788, -15.618786, 1.606170, 2.605466
1.521669, -15.615456, 1.606793, 2.605520
1.521540, -15.611939, 1.607467, 2.605576
1.521407, -15.608399, 1.608162, 2.605633
1.521360, -15.607166, 1.608410, 2.605653
1.521204, -15.603131, 1.609225, 2.605717
1.520998, -15.597918, 1.610302, 2.605800
1.520755, -15.591967, 1.611559, 2.605894
1.520635, -15.589104, 1.612177, 2.605939
1.520496, -15.585851, 1.612884, 2.605990
1.520316, -15.581667, 1.613800, 2.606056
1.520120, -15.577208, 1.614783, 2.606125
1.519535, -15.564124, 1.617682, 2.606329
1.519449, -15.562291, 1.618091, 2.606357
1.519318, -15.559530, 1.618710, 2.606400
1.519187, -15.556778, 1.619329, 2.606442
1.519062, -15.554190, 1.619914, 2.606481
1.518842, -15.549685, 1.620935, 2.606550
1.518770, -15.548234, 1.621265, 2.606572
1.518668, -15.546173, 1.621734, 2.606603
1.518551, -15.543836, 1.622265, 2.606639
1.518426, -15.541373, 1.622825, 2.606676
1.517144, -15.516167, 1.628546, 2.607057
1.517045, -15.514367, 1.628946, 2.607083
