1.667475, -0.784416, 0.100059, -0.994981, 0.003761
1.979172, -0.844111, 0.093554, -0.995614, 0.852613
2.298249, -0.907253, 0.099263, -0.995061, 1.134478
2.607945, -0.975249, 0.110048, -0.993926, 1.367409
2.915622, -1.054502, 0.129175, -0.991622, 1.536670
3.218805, -1.145555, 0.151043, -0.988527, 1.698715
3.519216, -1.253033, 0.179148, -0.983822, 1.855060
3.812513, -1.374500, 0.200856, -0.979621, 1.985837
4.101838, -1.505218, 0.217364, -0.976091, 2.112315
4.387220, -1.646268, 0.235846, -0.971790, 2.220705
4.667111, -1.798880, 0.257703, -0.966224, 2.314588
4.939616, -1.964409, 0.282606, -0.959236, 2.415935
5.203196, -2.142489, 0.306812, -0.951770, 2.532648
5.458132, -2.331922, 0.327942, -0.944698, 2.627244
5.705498, -2.529305, 0.342047, -0.939683, 2.707691
5.951431, -2.740426, 0.360624, -0.932711, 2.771738
6.184938, -2.956979, 0.379819, -0.925061, 2.823199
6.410422, -3.181750, 0.396206, -0.918162, 2.863936
6.627924, -3.411609, 0.406315, -0.913733, 2.898558
6.842668, -3.647598, 0.411339, -0.911482, 2.916769
7.053986, -3.886225, 0.415427, -0.909626, 2.927004
7.265413, -4.132253, 0.424237, -0.905551, 2.906384
7.466327, -4.377451, 0.438325, -0.898816, 2.926430
7.660280, -4.630663, 0.458247, -0.888825, 2.898030
7.840994, -4.892539, 0.487443, -0.873155, 2.903245
8.002664, -5.164575, 0.523208, -0.852205, 2.888994
8.140944, -5.449083, 0.564178, -0.825653, 2.890448
8.251327, -5.745534, 0.606827, -0.794834, 2.893628
8.332311, -6.051908, 0.645398, -0.763846, 2.901341
8.384287, -6.365784, 0.678305, -0.734780, 2.912806
8.409843, -6.683699, 0.705306, -0.708903, 2.927215
8.411819, -7.012503, 0.727454, -0.686156, 2.942146
8.394387, -7.330257, 0.744039, -0.668136, 2.956596
8.361317, -7.648517, 0.757207, -0.653175, 2.969398
8.316030, -7.961743, 0.767448, -0.641111, 2.975807
8.260701, -8.276040, 0.774655, -0.632384, 2.982569
8.198661, -8.586870, 0.779371, -0.626563, 2.986044
8.132125, -8.898277, 0.780923, -0.624627, 2.946507
8.061492, -9.218527, 0.780824, -0.624752, 2.955420
7.992500, -9.529263, 0.779902, -0.625901, 2.961357
7.924263, -9.838972, 0.778870, -0.627185, 2.970816
7.856606, -10.148266, 0.778437, -0.627723, 2.975077
7.786720, -10.471524, 0.777469, -0.628921, 2.977221
7.720600, -10.781761, 0.776400, -0.630241, 2.978693
7.655614, -11.092139, 0.775029, -0.631926, 2.980291
7.589501, -11.415051, 0.773349, -0.633981, 2.981773
7.527142, -11.727631, 0.771609, -0.636097, 2.982945
7.466702, -12.038752, 0.770039, -0.637996, 2.991531
7.406543, -12.356072, 0.768796, -0.639494, 2.996908
7.348669, -12.668089, 0.767720, -0.640786, 2.998614
7.291937, -12.979663, 0.766832, -0.641848, 2.974422
7.236006, -13.292942, 0.765626, -0.643286, 2.976439
7.181613, -13.606273, 0.763631, -0.645653, 2.980701
7.128676, -13.919819, 0.762249, -0.647284, 2.983241
7.076849, -14.234366, 0.761250, -0.648459, 2.985566
7.025030, -14.555204, 0.760453, -0.649393, 2.987553
6.974910, -14.869767, 0.760096, -0.649810, 2.988677
6.925839, -15.183489, 0.758787, -0.651338, 2.965591
6.878175, -15.496810, 0.756971, -0.653449, 2.978593
6.829834, -15.826127, 0.755037, -0.655682, 2.972670
6.785473, -16.140185, 0.753194, -0.657798, 2.985146
6.740999, -16.465207, 0.752299, -0.658822, 2.973152
6.698486, -16.779345, 0.752731, -0.658329, 2.973634
6.655894, -17.094589, 0.753029, -0.657988, 2.974643
6.613523, -17.409302, 0.752669, -0.658399, 2.976516
6.571159, -17.724460, 0.752695, -0.658370, 2.979607
6.528660, -18.038598, 0.753317, -0.657658, 2.982027
6.485679, -18.353906, 0.753824, -0.657076, 2.982978
6.442318, -18.667336, 0.754715, -0.656053, 2.983578
6.397878, -18.982023, 0.755765, -0.654843, 2.984708
6.352728, -19.296382, 0.756709, -0.653752, 2.964032
6.306157, -19.609331, 0.758645, -0.651504, 2.966810
6.259668, -19.924018, 0.756170, -0.654375, 2.867605
6.216829, -20.238487, 0.749085, -0.662473, 2.856281
6.179749, -20.553530, 0.741342, -0.671127, 2.705130
6.147208, -20.874850, 0.737778, -0.675044, 2.559521
6.115813, -21.190026, 0.742336, -0.670027, 2.562430
6.079057, -21.504535, 0.752759, -0.658296, 2.465714
6.028863, -21.818458, 0.771657, -0.636039, 2.345371
5.954526, -22.126943, 0.802556, -0.596577, 2.307510
5.832730, -22.445497, 0.847766, -0.530371, 2.203993
5.665069, -22.715893, 0.899993, -0.435905, 1.979755
5.429932, -22.929869, 0.953675, -0.300838, 1.927943
5.140125, -23.059064, 0.989488, -0.144613, 1.786062
4.824140, -23.086125, 0.999972, 0.007484, 1.824173
4.515317, -23.015358, 0.986519, 0.163646, 1.609844
4.236006, -22.863178, 0.962137, 0.272565, 1.765807
3.988127, -22.665679, 0.935679, 0.352853, 1.890274
3.768769, -22.437657, 0.911405, 0.411510, 2.015247
3.574603, -22.187750, 0.888834, 0.458229, 2.121024
3.402459, -21.921442, 0.869248, 0.494376, 2.224334
3.248954, -21.642797, 0.852064, 0.523438, 2.322355
3.112527, -21.356763, 0.837248, 0.546824, 2.425625
2.989841, -21.063996, 0.824750, 0.565498, 2.522617
2.877361, -20.762285, 0.814056, 0.580787, 2.618870
2.775497, -20.458536, 0.805193, 0.593013, 2.698898
