3.431376, -22.146120, -0.881354, -0.472456, 2.674788
3.260945, -21.878405, -0.861841, -0.507178, 2.802217
3.108689, -21.598610, -0.845597, -0.533821, 2.920751
2.973660, -21.311294, -0.829855, -0.557980, 3.008291
2.854409, -21.017455, -0.815547, -0.578691, 3.116566
2.748529, -20.718673, -0.803596, -0.595176, 3.202450
2.653736, -20.413597, -0.792524, -0.609840, 3.274377
2.570012, -20.108243, -0.783885, -0.620906, 3.342904
2.493898, -19.798038, -0.777367, -0.629047, 3.391016
2.423884, -19.484128, -0.772629, -0.634858, 3.427188
2.359704, -19.173688, -0.769783, -0.638305, 3.456031
2.297919, -18.861177, -0.769721, -0.638380, 3.482955
2.236603, -18.547489, -0.771776, -0.635894, 3.505475
2.175468, -18.237050, -0.773529, -0.633761, 3.526232
2.113631, -17.925597, -0.773800, -0.633430, 3.544520
2.051823, -17.614938, -0.773048, -0.634347, 3.558599
1.987421, -17.291520, -0.772927, -0.634495, 3.566184
1.925548, -16.979518, -0.772504, -0.635009, 3.545319
1.864530, -16.667525, -0.770655, -0.637252, 3.545790
1.805496, -16.356664, -0.767580, -0.640953, 3.555982
1.748107, -16.043242, -0.764977, -0.644058, 3.572163
1.690123, -15.717059, -0.764381, -0.644765, 3.584592
1.634616, -15.405672, -0.767501, -0.641048, 3.587652
1.575483, -15.092494, -0.775595, -0.631231, 3.564097
1.510010, -14.782260, -0.787816, -0.615911, 3.540431
1.434013, -14.474843, -0.803224, -0.595677, 3.544050
1.332330, -14.133560, -0.822344, -0.568991, 3.550728
1.220881, -13.827653, -0.842815, -0.538204, 3.343152
1.084853, -13.521473, -0.864748, -0.502206, 3.166465
0.924026, -13.227375, -0.884532, -0.466479, 2.967740
0.745216, -12.956756, -0.900998, -0.433823, 2.664610
0.551074, -12.705470, -0.910153, -0.414273, 2.640367
0.345250, -12.462327, -0.912305, -0.409512, 2.526629
0.133768, -12.222441, -0.913109, -0.407716, 2.306633
-0.076684, -11.985593, -0.911557, -0.411174, 2.344781
-0.279136, -11.740346, -0.898531, -0.438909, 2.455876
-0.473119, -11.472155, -0.879678, -0.475570, 2.580884
-0.638110, -11.201758, -0.857510, -0.514468, 2.687970
-0.780603, -10.918729, -0.834974, -0.550290, 2.806660
-0.902278, -10.625463, -0.814976, -0.579495, 2.930129
-1.005067, -10.324765, -0.796669, -0.604416, 3.030384
-1.090111, -10.017549, -0.778584, -0.627540, 3.134042
-1.158722, -9.703949, -0.761091, -0.648645, 3.227225
-1.211728, -9.381634, -0.743580, -0.668647, 3.300754
-1.247452, -9.066471, -0.726081, -0.687609, 3.346096
-1.265151, -8.748608, -0.696718, -0.717345, 2.962353
-1.253903, -8.430943, -0.649688, -0.760201, 2.579081
-1.199919, -8.118853, -0.599122, -0.800658, 2.154586
-1.105762, -7.809347, -0.581128, -0.813812, 2.354960
-1.004925, -7.508158, -0.581940, -0.813232, 2.484108
-0.906237, -7.207112, -0.590590, -0.806972, 2.619980
-0.813401, -6.896641, -0.606737, -0.794903, 2.715472
-0.735888, -6.589055, -0.629658, -0.776872, 2.752790
-0.677275, -6.276459, -0.660357, -0.750952, 2.586770
-0.649115, -5.957577, -0.708846, -0.705363, 2.403576
-0.669868, -5.641902, -0.763689, -0.645585, 2.330830
-0.745664, -5.333147, -0.822024, -0.569453, 2.045077
-0.902207, -5.057306, -0.901134, -0.433540, 1.652627
-1.166685, -4.883368, -0.972404, -0.233305, 1.127412
-1.480685, -4.841804, -0.998584, -0.053189, 1.130715
-1.796955, -4.863920, -0.999381, 0.035174, 1.372980
-2.110441, -4.906195, -0.997550, 0.069958, 1.580023
-2.423113, -4.955029, -0.997188, 0.074938, 1.798700
-2.737831, -4.996566, -0.998067, 0.062140, 1.956700
-3.052745, -5.031438, -0.998730, 0.050373, 2.094200
-3.371474, -5.052297, -0.999867, 0.016311, 2.257188
-3.687755, -5.046779, -0.999498, -0.031677, 2.402698
-4.002080, -5.010545, -0.995930, -0.090136, 2.484716
-4.309071, -4.933680, -0.985627, -0.168935, 2.514767
-4.599464, -4.805686, -0.963259, -0.268575, 2.419718
-4.853582, -4.614054, -0.918349, -0.395772, 2.342190
-5.036504, -4.355850, -0.836570, -0.547860, 2.067064
-5.112593, -4.048706, -0.736824, -0.676084, 2.045692
-5.087813, -3.733420, -0.629803, -0.776755, 2.070098
-4.984562, -3.434458, -0.538997, -0.842308, 2.166469
-4.827312, -3.159065, -0.465824, -0.884877, 2.302378
-4.628004, -2.902096, -0.408325, -0.912836, 2.456407
-4.408213, -2.673051, -0.363898, -0.931439, 2.584216
-4.169405, -2.464172, -0.323361, -0.946276, 2.697886
-3.914725, -2.273524, -0.289466, -0.957188, 2.817982
-3.649679, -2.100095, -0.261584, -0.965181, 2.938966
-3.374499, -1.940407, -0.237045, -0.971499, 3.051823
-3.093548, -1.794106, -0.216667, -0.976246, 3.156397
-2.799274, -1.655828, -0.196780, -0.980448, 3.242400
-2.504923, -1.531489, -0.177400, -0.984139, 3.317732
-2.207051, -1.418365, -0.159399, -0.987214, 3.372496
-1.906269, -1.315153, -0.143966, -0.989583, 3.280184
-1.602841, -1.221476, -0.129658, -0.991559, 2.995855
-1.297930, -1.136740, -0.118999, -0.992894, 2.820880
-0.989696, -1.057994, -0.117132, -0.993116, 2.574638
-0.679075, -0.978846, -0.126629, -0.991950, 2.367845
-0.372825, -0.895905, -0.137430, -0.990511, 1.980717
-0.066924, -0.808905, -0.139336, -0.990245, 1.754073
0.238298, -0.724105, -0.130687, -0.991424, 1.797963
0.548848, -0.661747, -0.083091, -0.996542, 1.962642
0.863820, -0.631362, -0.027291, -0.999628, 2.138299
1.268592, -0.637074, 0.036236, -0.999343, 2.306472
