2.358803, -21.136702, -0.845605, -0.533809
2.273368, -20.945610, -0.835286, -0.549816
2.185474, -20.731132, -0.827578, -0.561350
2.107754, -20.528579, -0.820576, -0.571538
2.031408, -20.307480, -0.811138, -0.584855
1.963472, -20.098557, -0.806080, -0.591806
1.902821, -19.891276, -0.796405, -0.604763
1.841627, -19.667641, -0.792950, -0.609286
1.783466, -19.437395, -0.785157, -0.619297
1.733083, -19.203057, -0.772014, -0.635605
1.687414, -18.965849, -0.767016, -0.641627
1.642030, -18.690583, -0.756382, -0.654130
1.607127, -18.441121, -0.749355, -0.662168
1.576014, -18.171154, -0.740265, -0.672315
1.549431, -17.905950, -0.739143, -0.673549
1.525643, -17.597530, -0.725638, -0.688077
1.513842, -17.305975, -0.712690, -0.701479
1.511877, -17.042838, -0.702257, -0.711924
1.512109, -16.775929, -0.704277, -0.709925
1.518760, -16.497197, -0.693202, -0.720743
1.527034, -16.230763, -0.695076, -0.718936
1.528678, -15.957331, -0.711965, -0.702215
1.525492, -15.689766, -0.717195, -0.696873
1.513277, -15.421882, -0.730598, -0.682808
1.492883, -15.128134, -0.737611, -0.675226
1.464669, -14.851713, -0.751270, -0.659995
1.411523, -14.535880, -0.782035, -0.623235
1.341755, -14.277006, -0.816856, -0.576841
1.244510, -14.062265, -0.877568, -0.479452
1.129559, -13.927874, -0.934082, -0.357060
0.957058, -13.819417, -0.964776, -0.263073
0.772460, -13.715574, -0.965616, -0.259974
0.598815, -13.584805, -0.942951, -0.332932
0.418810, -13.430389, -0.936811, -0.349837
0.238472, -13.291725, -0.948456, -0.316908
0.072372, -13.149574, -0.932769, -0.360475
-0.076968, -12.982652, -0.903605, -0.428366
-0.229640, -12.803791, -0.907171, -0.420763
-0.380116, -12.636645, -0.914751, -0.404017
-0.513942, -12.461339, -0.889007, -0.457894
-0.649633, -12.257969, -0.877553, -0.479480
-0.766434, -12.074854, -0.872970, -0.487773
-0.872034, -11.890076, -0.861030, -0.508554
-0.977488, -11.694465, -0.855659, -0.517541
-1.078387, -11.501028, -0.853437, -0.521197
-1.184992, -11.288700, -0.849453, -0.527664
-1.280861, -11.093303, -0.847117, -0.531406
-1.370127, -10.895957, -0.836460, -0.548029
-1.451741, -10.692573, -0.823623, -0.567138
-1.528953, -10.482351, -0.815554, -0.578681
-1.602726, -10.251965, -0.801533, -0.597950
-1.667161, -10.017669, -0.787923, -0.615774
-1.717666, -9.794060, -0.773617, -0.633653
-1.756020, -9.582637, -0.760736, -0.649062
-1.784640, -9.363909, -0.744742, -0.667352
-1.804322, -9.145301, -0.732330, -0.680950
-1.812788, -8.932588, -0.713527, -0.700628
-1.810699, -8.717406, -0.696654, -0.717407
-1.799754, -8.495599, -0.682425, -0.730956
-1.779041, -8.280545, -0.664475, -0.747310
-1.747006, -8.066805, -0.643673, -0.765301
-1.698008, -7.834642, -0.620218, -0.784429
-1.645459, -7.628567, -0.606538, -0.795055
-1.582835, -7.418268, -0.589887, -0.807486
-1.508380, -7.208476, -0.568220, -0.822877
-1.425970, -7.003276, -0.552384, -0.833590
-1.331457, -6.793118, -0.534981, -0.844864
-1.236063, -6.600750, -0.520569, -0.853820
-1.133412, -6.408091, -0.509792, -0.860298
-1.028913, -6.218789, -0.504762, -0.863258
-0.923380, -6.033144, -0.500494, -0.865740
-0.804736, -5.827691, -0.499882, -0.866093
-0.691646, -5.627205, -0.506675, -0.862137
-0.580939, -5.416963, -0.524952, -0.851132
-0.488047, -5.195925, -0.577026, -0.816726
-0.443822, -4.978363, -0.685324, -0.728238
-0.460248, -4.810259, -0.774094, -0.633070
-0.524698, -4.651666, -0.835932, -0.548832
-0.624167, -4.509839, -0.889061, -0.457789
-0.745347, -4.396893, -0.930679, -0.365838
-0.882069, -4.312856, -0.961964, -0.273178
-1.032848, -4.256916, -0.984086, -0.177695
-1.194179, -4.231276, -0.996878, -0.078960
-1.352107, -4.237333, -0.999850, 0.017311
-1.536569, -4.284479, -0.991152, 0.132730
-1.693059, -4.362326, -0.973140, 0.230213
-1.849031, -4.481484, -0.941388, 0.337325
-1.959855, -4.604340, -0.906087, 0.423091
-2.061417, -4.731986, -0.900476, 0.434906
-2.167220, -4.855219, -0.908867, 0.417087
-2.281349, -4.971343, -0.922080, 0.387000
-2.408674, -5.084391, -0.935309, 0.353832
-2.614262, -5.232191, -0.955334, 0.295528
-2.769735, -5.320035, -0.967589, 0.252531
-2.919743, -5.388767, -0.977075, 0.212895
-3.070487, -5.443791, -0.984558, 0.175058
-3.228364, -5.488726, -0.990422, 0.138072
-3.389813, -5.521763, -0.994900, 0.100861
-3.558446, -5.544251, -0.997832, 0.065811
-3.719346, -5.553225, -0.999608, 0.027991
-3.880573, -5.550592, -0.999970, -0.007746
-4.043321, -5.536778, -0.999089, -0.042677
-4.204515, -5.509674, -0.996381, -0.084994
-4.359991, -5.464312, -0.990103, -0.140339
-4.508166, -5.405374, -0.982318, -0.187222
-4.654640, -5.329611, -0.971598, -0.236639
-4.790541, -5.241407, -0.958722, -0.284344
-4.915300, -5.136725, -0.940207, -0.340602
-5.030519, -5.022510, -0.924168, -0.381987
-5.127455, -4.888583, -0.890494, -0.454995
-5.210752, -4.751512, -0.873389, -0.487023
-5.287312, -4.602109, -0.850822, -0.525453
-5.336604, -4.447191, -0.808543, -0.588438
-5.373590, -4.294074, -0.786996, -0.616958
-5.398880, -4.134267, -0.759837, -0.650114
-5.407063, -3.969825, -0.723753, -0.690060
-5.397244, -3.798578, -0.686027, -0.727576
-5.369222, -3.621413, -0.648163, -0.761502
-5.329436, -3.463352, -0.615094, -0.788454
-5.274760, -3.307797, -0.577922, -0.816092
-5.207623, -3.159611, -0.542376, -0.840136
-5.128248, -3.017504, -0.506131, -0.862457
-5.037944, -2.880724, -0.474593, -0.880205
-4.934249, -2.742880, -0.446171, -0.894948
-4.831399, -2.620565, -0.422360, -0.906428
-4.722828, -2.502717, -0.402466, -0.915435
-4.596340, -2.377011, -0.380330, -0.924851
-4.477316, -2.267961, -0.363065, -0.931764
-4.352814, -2.159865, -0.349549, -0.936918
-4.220675, -2.051806, -0.335926, -0.941888
-4.079400, -1.945672, -0.314738, -0.949179
-3.928975, -1.840048, -0.299553, -0.954080
-3.768005, -1.734738, -0.282441, -0.959285
-3.599780, -1.630350, -0.271561, -0.962421
-3.420923, -1.524780, -0.259575, -0.965723
-3.227841, -1.417539, -0.245861, -0.969305
-3.029233, -1.312262, -0.237252, -0.971448
-2.829132, -1.212026, -0.225786, -0.974177
-2.602726, -1.103232, -0.217506, -0.976059
-2.384023, -1.003661, -0.205758, -0.978603
-2.156455, -0.905447, -0.196566, -0.980491
-1.924049, -0.811252, -0.183336, -0.983050
-1.681824, -0.718014, -0.177022, -0.984207
-1.438046, -0.629780, -0.164017, -0.986458
-1.197014, -0.551044, -0.149058, -0.988828
-0.936507, -0.470927, -0.141141, -0.989990
-0.688090, -0.399929, -0.130722, -0.991419
-0.432931, -0.337089, -0.108057, -0.994145
-0.165417, -0.279840, -0.093451, -0.995624
0.094101, -0.231986, -0.080422, -0.996761
0.355975, -0.198553, -0.041679, -0.999131
0.614178, -0.174283, -0.037461, -0.999298
0.877191, -0.155096, -0.025508, -0.999675
1.152765, -0.148204, 0.001856, -0.999998
1.422537, -0.149740, 0.015398, -0.999881
1.688562, -0.162370, 0.038899, -0.999243
1.973230, -0.184911, 0.049283, -0.998785
2.233350, -0.214880, 0.072770, -0.997349
2.486049, -0.253489, 0.087519, -0.996163
2.740333, -0.301514, 0.107673, -0.994186
2.984354, -0.361028, 0.135435, -0.990786
3.222758, -0.424848, 0.138031, -0.990428
3.441954, -0.492409, 0.158092, -0.987424
3.648898, -0.562127, 0.167677, -0.985842
3.849165, -0.634249, 0.177006, -0.984210
4.051633, -0.714421, 0.195310, -0.980742
4.254030, -0.801891, 0.207226, -0.978293
